tipo_doc,num_doc,monto_6_meses,ingresos_mensuales,canales_usados,tipo_persona,monto_total
CEDULA DE CIUDADANIA,3262084229747140000,356550000,3157621,"SUCURSAL, CAJERO",PERSONA NATURAL,725950000
CEDULA DE CIUDADANIA,1199056573464760000,39400000,2477611,"CAJERO, SUCURSAL",PERSONA NATURAL,54700000
CEDULA DE CIUDADANIA,245586577298650000,70540000,4250507,"SUCURSAL, CAJERO",PERSONA NATURAL,70540000
CEDULA DE CIUDADANIA,2204607376171960000,54100000,7763806,"SUCURSAL, CAJERO",PERSONA NATURAL,66600000
CEDULA DE CIUDADANIA,2602650510374610000,33050000,842649,"CAJERO, SUCURSAL",PERSONA NATURAL,525268524
CEDULA DE CIUDADANIA,7065696043542700000,26367025,5685240,"CAJERO, SUCURSAL",PERSONA NATURAL,220367025
CEDULA DE CIUDADANIA,7847591378397930000,30442150,6543139,"SUCURSAL, CAJERO",PERSONA NATURAL,117718150
CEDULA DE CIUDADANIA,7955637110964240000,80010000,1291940,"SUCURSAL, CAJERO",PERSONA NATURAL,80010000
CEDULA DE CIUDADANIA,458914265961173000,40720000,9293858,CAJERO,PERSONA NATURAL,56270000
CEDULA DE CIUDADANIA,3852430779768770000,51900000,814002,"SUCURSAL, CAJERO",PERSONA NATURAL,75400000
CEDULA DE CIUDADANIA,5374961645117650000,10500000,4384189,"CAJERO, SUCURSAL",PERSONA NATURAL,171688000
CEDULA DE CIUDADANIA,6571918341344010000,86381000,6233598,"SUCURSAL, CAJERO",PERSONA NATURAL,130375574
CEDULA DE CIUDADANIA,1439819847279150000,51440000,7794840,"CAJERO, SUCURSAL",PERSONA NATURAL,91240000
CEDULA DE CIUDADANIA,3904621115020280000,237032000,3566286,SUCURSAL,PERSONA NATURAL,252077645
NIT,7625306203308360000,1653743000,926917,"CAJERO, SUCURSAL",PERSONA JURIDICA,1764447000
CEDULA DE CIUDADANIA,6231108687291280000,47900000,5291626,"SUCURSAL, CAJERO",PERSONA NATURAL,61000000
CEDULA DE CIUDADANIA,8067596557843060000,297826000,2173619,"SUCURSAL, CAJERO",PERSONA NATURAL,316296000
CEDULA DE CIUDADANIA,6222827166232900000,36120000,2466577,CAJERO,PERSONA NATURAL,61420000
CEDULA DE CIUDADANIA,4229225282417690000,100500000,483652,"SUCURSAL, CAJERO",PERSONA NATURAL,100500000
CEDULA DE CIUDADANIA,8304193687064780000,155711000,9516030,"SUCURSAL, CAJERO",PERSONA NATURAL,237811000
CEDULA DE CIUDADANIA,490685317822373000,69100000,9542374,"SUCURSAL, CAJERO",PERSONA NATURAL,131650000
CEDULA DE CIUDADANIA,8771909272441020000,35341792,8958033,"CAJERO, SUCURSAL",PERSONA NATURAL,62731691
NIT,4283304585861780000,2276260000,1707915,"CAJERO, SUCURSAL",PERSONA JURIDICA,2646810000
CEDULA DE CIUDADANIA,6780060110262860000,108900000,3107872,"CAJERO, SUCURSAL",PERSONA NATURAL,109400000
CEDULA DE CIUDADANIA,2463160465288550000,29350000,8906377,"SUCURSAL, CAJERO",PERSONA NATURAL,64250000
CEDULA DE CIUDADANIA,8891066220953330000,56986300,6688667,"SUCURSAL, CAJERO",PERSONA NATURAL,58186300
CEDULA DE CIUDADANIA,7619209077902850000,202890000,6271213,"CAJERO, SUCURSAL",PERSONA NATURAL,248610000
CEDULA DE CIUDADANIA,5669993725422310000,86207546,1140644,"CAJERO, SUCURSAL",PERSONA NATURAL,87557546
CEDULA DE CIUDADANIA,927567584332255000,76000000,4940570,"SUCURSAL, CAJERO",PERSONA NATURAL,76000000
CEDULA DE CIUDADANIA,5690340263650760000,205750000,6218979,"CAJERO, SUCURSAL",PERSONA NATURAL,369320000
CEDULA DE CIUDADANIA,6392381247497800000,37660000,4647852,"SUCURSAL, CAJERO",PERSONA NATURAL,73060000
CEDULA DE CIUDADANIA,1540367799289210000,126800000,3267888,"CAJERO, SUCURSAL",PERSONA NATURAL,326800000
CEDULA DE CIUDADANIA,285572926132841000,74000000,2658413,"SUCURSAL, CAJERO",PERSONA NATURAL,77000000
CEDULA DE CIUDADANIA,839566423776634000,195774000,9739957,"SUCURSAL, CAJERO",PERSONA NATURAL,210774000
CEDULA DE CIUDADANIA,101803106276122000,108730000,2987283,"CAJERO, SUCURSAL",PERSONA NATURAL,153970000
CEDULA DE CIUDADANIA,3049040159976000000,40340000,3281290,CAJERO,PERSONA NATURAL,58480000
CEDULA DE CIUDADANIA,4091410962525180000,29680000,2397799,"SUCURSAL, CAJERO",PERSONA NATURAL,57627000
CEDULA DE CIUDADANIA,8910940614766010000,83000000,5562734,"SUCURSAL, CAJERO",PERSONA NATURAL,83000000
CEDULA DE CIUDADANIA,5351431060908770000,56000000,698608,SUCURSAL,PERSONA NATURAL,56000000
CEDULA DE CIUDADANIA,8602988157550770000,49200000,1764650,CAJERO,PERSONA NATURAL,72700000
CEDULA DE CIUDADANIA,5264353265056430000,927440354,4640761,"CAJERO, SUCURSAL",PERSONA NATURAL,1051540354
CEDULA DE CIUDADANIA,8628376162148660000,63592322,6138873,"CAJERO, SUCURSAL",PERSONA NATURAL,65092322
CEDULA DE CIUDADANIA,2428222084954920000,28280000,6768696,"SUCURSAL, CAJERO",PERSONA NATURAL,159332000
CEDULA DE CIUDADANIA,5643659456966230000,111055000,8520085,"CAJERO, SUCURSAL",PERSONA NATURAL,225055000
CEDULA DE CIUDADANIA,4038525489548630000,14500000,4498941,"CAJERO, SUCURSAL",PERSONA NATURAL,81500000
CEDULA DE CIUDADANIA,8509473283223820000,22400000,1016901,CAJERO,PERSONA NATURAL,56950000
CEDULA DE CIUDADANIA,154326979560518000,50520000,9737335,"CAJERO, SUCURSAL",PERSONA NATURAL,68020000
CEDULA DE CIUDADANIA,441742754590528000,44220000,9756933,"SUCURSAL, CAJERO",PERSONA NATURAL,285492956
CEDULA DE CIUDADANIA,1439909274867600000,39170000,974151,"CAJERO, SUCURSAL",PERSONA NATURAL,93120000
CEDULA DE CIUDADANIA,8051655807426250000,2700000,1195771,CAJERO,PERSONA NATURAL,76700000
CEDULA DE CIUDADANIA,5733241533844180000,56700000,3603215,"CAJERO, SUCURSAL",PERSONA NATURAL,80800000
CEDULA DE CIUDADANIA,7067613100798540000,138670855,8421950,"CAJERO, SUCURSAL",PERSONA NATURAL,192368905
CEDULA DE CIUDADANIA,6955093578435970000,222450000,806849,"SUCURSAL, CAJERO",PERSONA NATURAL,234150000
CEDULA DE CIUDADANIA,7509980329863430000,457582665,988640,"SUCURSAL, CAJERO",PERSONA NATURAL,466302665
CEDULA DE CIUDADANIA,8156753723846770000,34800000,2861485,CAJERO,PERSONA NATURAL,56000000
CEDULA DE CIUDADANIA,6705777903561560000,792302876,1803497,"CAJERO, SUCURSAL",PERSONA NATURAL,1022802876
CEDULA DE CIUDADANIA,6946514948590520000,56010000,6674294,"SUCURSAL, CAJERO",PERSONA NATURAL,147404000
CEDULA DE CIUDADANIA,1085999026893160000,60000000,3079769,SUCURSAL,PERSONA NATURAL,70000000
CEDULA DE CIUDADANIA,9206837463826180000,126170000,9161909,CAJERO,PERSONA NATURAL,126170000
CEDULA DE CIUDADANIA,5683164329208690000,118527376,2636229,SUCURSAL,PERSONA NATURAL,254707376
CEDULA DE CIUDADANIA,398161196053936000,97072257,8460112,"CAJERO, SUCURSAL",PERSONA NATURAL,97472257
CEDULA DE CIUDADANIA,8208800352708030000,73920000,9365895,CAJERO,PERSONA NATURAL,116440000
CEDULA DE CIUDADANIA,1467822680760050000,99500000,5370193,"SUCURSAL, CAJERO",PERSONA NATURAL,101300000
CEDULA DE CIUDADANIA,2756976006194480000,20190000,2802868,"CAJERO, SUCURSAL",PERSONA NATURAL,60148067
NIT,4126654971112270000,3021029717,7103259,SUCURSAL,PERSONA JURIDICA,3634683190
CEDULA DE CIUDADANIA,8848098740169090000,128101760,5643728,"CAJERO, SUCURSAL",PERSONA NATURAL,132101760
CEDULA DE CIUDADANIA,2754251451743110000,54400000,9935953,"CAJERO, SUCURSAL",PERSONA NATURAL,54400000
NIT,6141028819090880000,1683736000,6765555,"CAJERO, SUCURSAL",PERSONA JURIDICA,2019823000
CEDULA DE CIUDADANIA,2675021344200850000,91000000,5413743,"CAJERO, SUCURSAL",PERSONA NATURAL,137629600
CEDULA DE CIUDADANIA,7132941512955690000,198024300,3677665,"CAJERO, SUCURSAL",PERSONA NATURAL,246647300
CEDULA DE CIUDADANIA,9178514081471780000,57530000,5017858,"CAJERO, SUCURSAL",PERSONA NATURAL,76170000
CEDULA DE CIUDADANIA,2338164333029150000,86000000,8650910,"CAJERO, SUCURSAL",PERSONA NATURAL,87670000
CEDULA DE CIUDADANIA,6879917493664510000,26530000,501588,"CAJERO, SUCURSAL",PERSONA NATURAL,63810000
DOCUMENTO VENEZOLANO/CARNET DIPLOMÃTICO,3610127408584770000,63300000,4526965,"SUCURSAL, CAJERO",PERSONA NATURAL,63300000
CEDULA DE CIUDADANIA,6019203179552910000,196740000,2939316,"SUCURSAL, CAJERO",PERSONA NATURAL,197969300
CEDULA DE CIUDADANIA,7224039495132980000,29300000,7333335,"SUCURSAL, CAJERO",PERSONA NATURAL,54700000
CEDULA DE CIUDADANIA,2529233755303880000,154100000,5178565,"CAJERO, SUCURSAL",PERSONA NATURAL,154100000
CEDULA DE CIUDADANIA,6195309813531640000,74780000,7882486,"SUCURSAL, CAJERO",PERSONA NATURAL,75130000
CEDULA DE CIUDADANIA,4898416074643270000,418332000,5816438,"CAJERO, SUCURSAL",PERSONA NATURAL,425932000
CEDULA DE CIUDADANIA,5126285863445550000,67850000,7182000,"CAJERO, SUCURSAL",PERSONA NATURAL,72900000
CEDULA DE CIUDADANIA,17345398402050000,142000000,2318543,SUCURSAL,PERSONA NATURAL,142000000
CEDULA DE CIUDADANIA,3172869868892070000,123787000,5824581,"CAJERO, SUCURSAL",PERSONA NATURAL,163087000
CEDULA DE CIUDADANIA,1734349548685260000,352100000,153767,"SUCURSAL, CAJERO",PERSONA NATURAL,354500000
CEDULA DE CIUDADANIA,7809096809123220000,52500000,7829270,"SUCURSAL, CAJERO",PERSONA NATURAL,128255000
CEDULA DE CIUDADANIA,5901333998525140000,240490000,7052167,SUCURSAL,PERSONA NATURAL,240490000
CEDULA DE CIUDADANIA,9217460548163470000,57900000,1479202,"CAJERO, SUCURSAL",PERSONA NATURAL,58400000
CEDULA DE CIUDADANIA,5258466267257440000,21900000,6355488,"CAJERO, SUCURSAL",PERSONA NATURAL,65264000
CEDULA DE CIUDADANIA,7158004207227660000,81595600,8807203,"SUCURSAL, CAJERO",PERSONA NATURAL,86385600
CEDULA DE CIUDADANIA,6488662407045150000,49732164,6321032,"SUCURSAL, CAJERO",PERSONA NATURAL,56986164
CEDULA DE CIUDADANIA,5429556538493880000,57654800,1653633,SUCURSAL,PERSONA NATURAL,100554800
CEDULA DE CIUDADANIA,7512145138756100000,91699000,2844468,"CAJERO, SUCURSAL",PERSONA NATURAL,133439000
CEDULA DE CIUDADANIA,6320576152436250000,70700000,5040732,"SUCURSAL, CAJERO",PERSONA NATURAL,74500000
CEDULA DE CIUDADANIA,7863201619770170000,57782000,9811683,"CAJERO, CORRESPONSAL, SUCURSAL",PERSONA NATURAL,81452000
CEDULA DE CIUDADANIA,3855952264556030000,31800000,4393550,"CAJERO, SUCURSAL",PERSONA NATURAL,121910000
CEDULA DE CIUDADANIA,2982112914534880000,64420000,9551991,"CAJERO, SUCURSAL",PERSONA NATURAL,71520000
CEDULA DE CIUDADANIA,191002871349449000,146280000,5858168,"CAJERO, SUCURSAL",PERSONA NATURAL,249080000
CEDULA DE CIUDADANIA,6755824695808490000,69528000,8675285,"SUCURSAL, CAJERO",PERSONA NATURAL,70028000
CEDULA DE CIUDADANIA,5761220889596220000,37250000,3691497,"CAJERO, SUCURSAL",PERSONA NATURAL,118850000
CEDULA DE CIUDADANIA,3207783190448990000,960000000,5770715,SUCURSAL,PERSONA NATURAL,1966250000
CEDULA DE CIUDADANIA,5759201590994120000,17150000,6570771,CAJERO,PERSONA NATURAL,60310000
CEDULA DE CIUDADANIA,1471893074487750000,7100000,1516796,"SUCURSAL, CAJERO",PERSONA NATURAL,232900000
CEDULA DE CIUDADANIA,8330640099212040000,96980000,9968341,"CAJERO, SUCURSAL",PERSONA NATURAL,111505110
CEDULA DE CIUDADANIA,7792885399796530000,363546289,4992030,"CAJERO, SUCURSAL",PERSONA NATURAL,655681321
CEDULA DE CIUDADANIA,2759848208579090000,227090000,1571559,"SUCURSAL, CAJERO",PERSONA NATURAL,285190000
CEDULA DE CIUDADANIA,5290555081556330000,31970000,5972488,"SUCURSAL, CAJERO",PERSONA NATURAL,59820000
CEDULA DE CIUDADANIA,6733208067366260000,488490000,571113,"CAJERO, SUCURSAL",PERSONA NATURAL,1119570000
CEDULA DE CIUDADANIA,1231600988338520000,81000000,2679064,"CAJERO, SUCURSAL",PERSONA NATURAL,191000000
CEDULA DE CIUDADANIA,858720886768049000,46590000,6449793,CAJERO,PERSONA NATURAL,71690000
CEDULA DE CIUDADANIA,5341609456518910000,20050000,905974,"SUCURSAL, CAJERO",PERSONA NATURAL,80100000
CEDULA DE CIUDADANIA,6462596711096220000,100100000,7508985,"CAJERO, SUCURSAL",PERSONA NATURAL,129530000
CEDULA DE CIUDADANIA,5389426085178620000,58352000,1525334,"CAJERO, SUCURSAL",PERSONA NATURAL,69882000
CEDULA DE CIUDADANIA,6841854780535530000,190450000,560544,"CAJERO, SUCURSAL",PERSONA NATURAL,198850000
NIT,273763698740048000,1005564174,9938225,SUCURSAL,PERSONA JURIDICA,2276442349
REGISTRO CIVIL,5634227857445830000,84118153,2467562,"CAJERO, SUCURSAL",PERSONA NATURAL,84118153
CEDULA DE CIUDADANIA,2507856225703040000,140000000,4613903,SUCURSAL,PERSONA NATURAL,399500000
CEDULA DE CIUDADANIA,3890280209435270000,5200000,407194,CAJERO,PERSONA NATURAL,114700000
CEDULA DE CIUDADANIA,2586338872379550000,67543869,4707919,"SUCURSAL, CAJERO",PERSONA NATURAL,78893869
CEDULA DE CIUDADANIA,4271233332174260000,108341000,9659585,"SUCURSAL, CAJERO",PERSONA NATURAL,247184600
CEDULA DE CIUDADANIA,8790459414510520000,70750000,3082420,CAJERO,PERSONA NATURAL,100450000
CEDULA DE CIUDADANIA,4390394378171940000,130678600,7910158,"SUCURSAL, CAJERO",PERSONA NATURAL,130678600
CEDULA DE CIUDADANIA,4018516297541770000,78190000,5158425,"CAJERO, SUCURSAL",PERSONA NATURAL,141290000
CEDULA DE CIUDADANIA,7312814559598200000,56602000,3637674,"CAJERO, SUCURSAL",PERSONA NATURAL,56602000
CEDULA DE CIUDADANIA,5663076380879840000,120227335,5542936,SUCURSAL,PERSONA NATURAL,400227335
CEDULA DE CIUDADANIA,8998691458118130000,42218000,3251345,"CAJERO, SUCURSAL",PERSONA NATURAL,72418000
CEDULA DE CIUDADANIA,6513251219123770000,182500000,4471007,"CAJERO, SUCURSAL",PERSONA NATURAL,238100000
CEDULA DE CIUDADANIA,5851118753567610000,118950000,9125152,"SUCURSAL, CAJERO",PERSONA NATURAL,123560000
CEDULA DE CIUDADANIA,1877990971530780000,436065000,6011363,"CAJERO, SUCURSAL",PERSONA NATURAL,807830000
CEDULA DE CIUDADANIA,3249739349879640000,50780000,5552965,"CAJERO, SUCURSAL",PERSONA NATURAL,72520000
CEDULA DE CIUDADANIA,587838960761045000,68650000,5510942,"SUCURSAL, CAJERO",PERSONA NATURAL,215500000
CEDULA DE CIUDADANIA,2863450689707230000,8900000,2718945,CAJERO,PERSONA NATURAL,126680000
CEDULA DE CIUDADANIA,2365597629954160000,256110000,7757073,"CAJERO, SUCURSAL",PERSONA NATURAL,633410000
CEDULA DE CIUDADANIA,5800822534708850000,70180000,3929411,CAJERO,PERSONA NATURAL,95030000
CEDULA DE CIUDADANIA,4499277714868670000,59800000,7036793,"SUCURSAL, CAJERO",PERSONA NATURAL,66100000
CEDULA DE CIUDADANIA,6061325011958700000,30970000,2897038,"SUCURSAL, CAJERO, CORRESPONSAL",PERSONA NATURAL,54650000
CEDULA DE CIUDADANIA,8648151717988630000,36500000,5867286,"SUCURSAL, CAJERO",PERSONA NATURAL,102000000
CEDULA DE CIUDADANIA,6671063170882180000,32550000,2883871,"CAJERO, SUCURSAL",PERSONA NATURAL,69450000
CEDULA DE CIUDADANIA,5547690973893990000,188124085,6538626,"CAJERO, SUCURSAL",PERSONA NATURAL,188624085
CEDULA DE CIUDADANIA,2376346348965870000,182083924,6039158,"CORRESPONSAL, SUCURSAL",PERSONA NATURAL,264923187
CEDULA DE CIUDADANIA,256499702554907000,35200000,2457902,"CAJERO, SUCURSAL",PERSONA NATURAL,238000000
CEDULA DE CIUDADANIA,7066269169899300000,19930000,4614984,CAJERO,PERSONA NATURAL,123400000
CEDULA DE CIUDADANIA,6777479447892370000,41329924,9647109,"CAJERO, SUCURSAL",PERSONA NATURAL,54399924
CEDULA DE CIUDADANIA,2931159531809970000,140500000,9125264,SUCURSAL,PERSONA NATURAL,140500000
CEDULA DE CIUDADANIA,2581157800648760000,29400000,777125,"CAJERO, SUCURSAL",PERSONA NATURAL,60850000
CEDULA DE CIUDADANIA,2918406031147240000,71725400,8606041,SUCURSAL,PERSONA NATURAL,159236400
CEDULA DE CIUDADANIA,2529476427111450000,910000000,3415791,SUCURSAL,PERSONA NATURAL,1497000000
CEDULA DE CIUDADANIA,9185870147128900000,105150000,1145578,"CAJERO, SUCURSAL",PERSONA NATURAL,133580000
CEDULA DE CIUDADANIA,8204575244711360000,268475000,3905719,SUCURSAL,PERSONA NATURAL,280975000
CEDULA DE CIUDADANIA,5438930206746570000,47670000,505356,"CAJERO, SUCURSAL",PERSONA NATURAL,67887000
CEDULA DE CIUDADANIA,4675185610007550000,54000000,9253959,"SUCURSAL, CAJERO",PERSONA NATURAL,70000000
CEDULA DE CIUDADANIA,3321224388977110000,51780000,6807099,CAJERO,PERSONA NATURAL,56840000
CEDULA DE CIUDADANIA,8212111379634340000,56240000,4169499,"SUCURSAL, CAJERO",PERSONA NATURAL,74370000
CEDULA DE CIUDADANIA,2304260394029680000,64260000,3710168,CAJERO,PERSONA NATURAL,97990000
CEDULA DE CIUDADANIA,323427705983899000,230000000,4904697,SUCURSAL,PERSONA NATURAL,285000000
CEDULA DE CIUDADANIA,2983446694971410000,78480000,5226278,"SUCURSAL, CAJERO",PERSONA NATURAL,115238054
CEDULA DE CIUDADANIA,7958388763821620000,210290000,6800344,"SUCURSAL, CAJERO",PERSONA NATURAL,212290000
CEDULA DE CIUDADANIA,3989302438265040000,246880000,1453685,"SUCURSAL, CAJERO",PERSONA NATURAL,262180000
CEDULA DE CIUDADANIA,770349052487876000,59700000,516859,"SUCURSAL, CAJERO",PERSONA NATURAL,61700000
CEDULA DE CIUDADANIA,8011482978079050000,357520000,1204405,"SUCURSAL, CAJERO",PERSONA NATURAL,365470000
CEDULA DE CIUDADANIA,4561599169833290000,537783036,3367362,SUCURSAL,PERSONA NATURAL,956283036
CEDULA DE CIUDADANIA,5032617979320280000,112799959,5935740,"SUCURSAL, CAJERO",PERSONA NATURAL,123271968
CEDULA DE CIUDADANIA,1076759726324170000,55300000,8819303,"SUCURSAL, CAJERO",PERSONA NATURAL,87650000
CEDULA DE CIUDADANIA,9105918032017490000,69500000,3432076,"SUCURSAL, CAJERO",PERSONA NATURAL,69500000
CEDULA DE CIUDADANIA,19883489680952600,118960000,4683098,"SUCURSAL, CAJERO",PERSONA NATURAL,243230000
CEDULA DE CIUDADANIA,4148923037290300000,106203017,1552995,"SUCURSAL, CAJERO",PERSONA NATURAL,110003017
CEDULA DE CIUDADANIA,1466661463702700000,41890000,9966079,CAJERO,PERSONA NATURAL,77890000
CEDULA DE CIUDADANIA,7760906029190100000,10600000,1098474,CAJERO,PERSONA NATURAL,64963171
CEDULA DE CIUDADANIA,5787248583453690000,7100000,2130575,CAJERO,PERSONA NATURAL,72500000
CEDULA DE CIUDADANIA,5201584966411820000,113449843,3156674,"SUCURSAL, CAJERO",PERSONA NATURAL,225580843
CEDULA DE CIUDADANIA,4934989651358970000,71000000,7388877,"SUCURSAL, CAJERO",PERSONA NATURAL,73100000
CEDULA DE CIUDADANIA,3993068721439320000,67520000,1453370,"SUCURSAL, CAJERO",PERSONA NATURAL,72160000
CEDULA DE CIUDADANIA,112269079504660000,170000000,2392353,SUCURSAL,PERSONA NATURAL,373364332
CEDULA DE CIUDADANIA,1534904020994220000,75454000,3066047,"SUCURSAL, CAJERO",PERSONA NATURAL,128374000
CEDULA DE CIUDADANIA,2032833436651300000,47570000,7216089,"SUCURSAL, CAJERO",PERSONA NATURAL,63170000
CEDULA DE CIUDADANIA,197942629914354000,83700000,2287842,SUCURSAL,PERSONA NATURAL,93300000
CEDULA DE CIUDADANIA,4561273733695430000,52500000,6348341,CAJERO,PERSONA NATURAL,60500000
CEDULA DE CIUDADANIA,4117062023337040000,146220012,7776301,"SUCURSAL, CAJERO",PERSONA NATURAL,346464852
CEDULA DE CIUDADANIA,1003215237088780000,75300000,1742864,"CAJERO, SUCURSAL",PERSONA NATURAL,84500000
CEDULA DE CIUDADANIA,8929283246730050000,23000000,3979435,"CAJERO, SUCURSAL",PERSONA NATURAL,54500000
CEDULA DE CIUDADANIA,2835471858053950000,46500000,4567281,"SUCURSAL, CAJERO",PERSONA NATURAL,55910000
CEDULA DE CIUDADANIA,6024662132723730000,86100000,4433505,"CAJERO, SUCURSAL",PERSONA NATURAL,140388000
CEDULA DE CIUDADANIA,3304893744976180000,123300000,1814850,"SUCURSAL, CAJERO",PERSONA NATURAL,124700000
CEDULA DE CIUDADANIA,1913060977891070000,70000000,7753771,SUCURSAL,PERSONA NATURAL,92000000
CEDULA DE CIUDADANIA,6355345906333660000,2743000000,5228845,"SUCURSAL, CAJERO",PERSONA NATURAL,3573000000
CEDULA DE CIUDADANIA,4657358893284460000,150300000,7051686,"SUCURSAL, CAJERO",PERSONA NATURAL,194700000
CEDULA DE CIUDADANIA,612413613409897000,66500000,9433658,"CAJERO, SUCURSAL",PERSONA NATURAL,324210000
CEDULA DE CIUDADANIA,3567209265833730000,32210000,6116512,"CAJERO, SUCURSAL",PERSONA NATURAL,68910000
CEDULA DE CIUDADANIA,7554956374538140000,70500000,163186,"CAJERO, SUCURSAL",PERSONA NATURAL,123700000
CEDULA DE CIUDADANIA,577182601995931000,62812000,912488,"CAJERO, SUCURSAL",PERSONA NATURAL,67272000
CEDULA DE CIUDADANIA,2285904054511370000,34437000,5721161,"CORRESPONSAL, CAJERO",PERSONA NATURAL,63836000
CEDULA DE CIUDADANIA,5579404199535770000,103140000,7528905,"CAJERO, SUCURSAL",PERSONA NATURAL,103740000
CEDULA DE CIUDADANIA,6075042578635950000,66200000,8190657,SUCURSAL,PERSONA NATURAL,116200000
CEDULA DE CIUDADANIA,5594718677358580000,306306500,8353142,"SUCURSAL, CAJERO",PERSONA NATURAL,557858600
CEDULA DE CIUDADANIA,8401870521245660000,144250000,6751246,SUCURSAL,PERSONA NATURAL,279286000
CEDULA DE CIUDADANIA,610814346267473000,32200000,7267159,"CAJERO, SUCURSAL",PERSONA NATURAL,67243538
CEDULA DE CIUDADANIA,2319436779116530000,26000000,7568771,"CAJERO, SUCURSAL",PERSONA NATURAL,196008018
CEDULA DE CIUDADANIA,5561668992004630000,27913340,8297055,"SUCURSAL, CAJERO",PERSONA NATURAL,75013340
CEDULA DE CIUDADANIA,2650204865074910000,101800000,4220950,"CAJERO, SUCURSAL",PERSONA NATURAL,158510000
CEDULA DE CIUDADANIA,3470860482461860000,27200000,4062189,CAJERO,PERSONA NATURAL,56750000
CEDULA DE CIUDADANIA,1606840420595340000,95900000,3815947,"SUCURSAL, CAJERO",PERSONA NATURAL,108390000
CEDULA DE CIUDADANIA,1289940893880670000,59070000,9462568,"SUCURSAL, CAJERO",PERSONA NATURAL,67370000
NIT,4886291911950240000,2170000000,4007050,SUCURSAL,PERSONA JURIDICA,3583603677
CEDULA DE CIUDADANIA,2887432345969650000,37920000,6423765,CAJERO,PERSONA NATURAL,76200000
CEDULA DE CIUDADANIA,1106821134737080000,141110000,7948772,"CAJERO, SUCURSAL",PERSONA NATURAL,153790000
CEDULA DE CIUDADANIA,6974748920423340000,58000000,8957499,"CAJERO, SUCURSAL",PERSONA NATURAL,63200000
CEDULA DE CIUDADANIA,1119607785633250000,64370000,9606668,CAJERO,PERSONA NATURAL,96540000
CEDULA DE CIUDADANIA,6255122909861170000,65710000,8343027,"CAJERO, SUCURSAL",PERSONA NATURAL,65710000
NIT,7674393170760830000,2003459728,9966079,SUCURSAL,PERSONA JURIDICA,3136291202
CEDULA DE CIUDADANIA,4501183247843910000,64673294,9905607,"SUCURSAL, CAJERO",PERSONA NATURAL,111210382
CEDULA DE CIUDADANIA,7757260767161640000,54864000,1573715,"CAJERO, SUCURSAL",PERSONA NATURAL,54864000
CEDULA DE CIUDADANIA,7760290636618570000,57160000,754348,"CAJERO, SUCURSAL",PERSONA NATURAL,57160000
CEDULA DE CIUDADANIA,1098662720407090000,20310000,6002888,CAJERO,PERSONA NATURAL,55380000
CEDULA DE CIUDADANIA,1305498038077610000,327050000,7435522,"SUCURSAL, CAJERO",PERSONA NATURAL,330550000
CEDULA DE CIUDADANIA,3705773004583170000,54000000,4229317,"CAJERO, SUCURSAL",PERSONA NATURAL,61000000
CEDULA DE CIUDADANIA,3490385486359280000,127250000,9955325,"CAJERO, SUCURSAL",PERSONA NATURAL,261750000
